TARA_146	TARA_147	TARA_148	TARA_152
2583293	1	1	1	0.852272727272727
2913686	0.724137931034483	0.434782608695652	0.454545454545455	0.404255319148936
1935489	0.1	0	0	0.116883116883117
366655	0	0	0.0476190476190476	0.233333333333333
1307834	0	0	0	0.256756756756757
347285_1	0.757575757575758	0.842105263157895	0.904761904761905	0.98936170212766
347285_2	0.757575757575758	0.842105263157895	0.904761904761905	0.98936170212766
2505863	0.791666666666667	0.8125	0.423076923076923	0.519230769230769
2682464	0.435897435897436	0.5	0.4	0.26
2143709	0.7	0.6	0.666666666666667	0.415384615384615
2127188	0.459459459459459	0.666666666666667	0.689655172413793	0.366197183098592
270057_1	0.76	0.909090909090909	0.714285714285714	0.75
270057_2	0.76	0.909090909090909	0.714285714285714	0.75
1805959	0.142857142857143	0.0952380952380952	0.285714285714286	0.212121212121212
1810809	0.147058823529412	0.166666666666667	0.142857142857143	0.15
1907195_1	1	1	1	0.794871794871795
1907195_2	1	1	1	0.794871794871795
821334	0.423076923076923	0.4375	0.380952380952381	0.153846153846154
1384080	0	0	0	0.24468085106383
2421139	0	0	0	0.211538461538462
2186346	0.484848484848485	0.214285714285714	0.272727272727273	0.352941176470588
1268662	0.380952380952381	0.222222222222222	0.294117647058824	0.46875
1932085	0.851851851851852	0.823529411764706	0.888888888888889	0.675675675675676
2027970	0.763157894736842	0.714285714285714	0.518518518518518	0.911764705882353
2676819	0.0645161290322581	0.111111111111111	0.05	0.269230769230769
333806	0	0	0	0.235955056179775
2734417	0.882352941176471	0.8	0.611111111111111	0.682926829268293
2186299	0.266666666666667	0.125	0.321428571428571	0.114285714285714
558512_1	0	0.0625	0	0.245283018867925
558512_2	0	0.0625	0	0.245283018867925
1186683	0.447368421052632	0.368421052631579	0.44	0.774193548387097
807283	0.333333333333333	0.2	0.125	0.285714285714286
1755652	0.6	0.7	0.818181818181818	0.78125
2066313	0.413793103448276	0.0666666666666667	0.4	0.461538461538462
1032177	0.357142857142857	0.153846153846154	0.346153846153846	0.472222222222222
1988605	0.46875	0.25	0.523809523809524	0.6
1473182	0	0	0	0.205882352941176
2702108	1	1	0.9375	0.785714285714286
1006184	0.75	0.5625	0.8	0.652173913043478
2558000	0.736842105263158	0.761904761904762	0.684210526315789	0.76056338028169
2792017_1	0.32	0.25	0.32258064516129	0.473684210526316
2792017_2	0.32	0.25	0.32258064516129	0.473684210526316
744879	0.0588235294117647	0	0	0.24
1250339	0.37037037037037	0.1875	0.25	0.180952380952381
322457	0.04	0.294117647058824	0.181818181818182	0.318181818181818
1451985	0.689655172413793	0.80952380952381	0.705882352941177	0.514285714285714
1525475	0.413793103448276	0.307692307692308	0.121212121212121	0.140350877192982
364145	0.5	0.916666666666667	0.583333333333333	0.782608695652174
2872672_1	0	0	0	0.192307692307692
2872672_2	0	0	0	0.192307692307692
103358	1	1	0.952380952380952	0.782608695652174
733995	0.3125	0.388888888888889	0.481481481481481	0.3
1676702	0.4	0.476190476190476	0.517241379310345	0.135135135135135
1690456	0.576923076923077	0.583333333333333	0.434782608695652	0.56140350877193
1752664	0	0	0	0.1875
1935048	0.117647058823529	0	0.230769230769231	0.307692307692308
948047	0.391304347826087	0.692307692307692	0.285714285714286	0.295454545454545
2167380	0	0	0	0.171875
1903262	0	0	0	0.0777777777777778
653325	0	0.0625	0.0384615384615385	0.273809523809524
2795965	0.758620689655172	0.8	0.761904761904762	0.955882352941177
288335	0.75	0.615384615384615	0.777777777777778	0.928571428571429
2012761	0.470588235294118	0.75	0.533333333333333	0.531531531531532
2924624	0.588235294117647	0.3125	0.555555555555556	0.551724137931034
1510792	0.12	0.0666666666666667	0	0.11
290586	0.473684210526316	0.117647058823529	0.529411764705882	0.276595744680851
1402807	0.486486486486487	0.7	0.476190476190476	0.740740740740741
2130862	0.75	0.789473684210526	0.705882352941177	0.51063829787234
307609	0.32	0	0.19047619047619	0.438202247191011
1889113_1	0.423076923076923	0.529411764705882	0.333333333333333	0.197183098591549
1889113_2	0.423076923076923	0.529411764705882	0.333333333333333	0.197183098591549
2198943	0.9	0.6	0.739130434782609	0.712121212121212
2521148	0.418604651162791	0.45	0.375	0.4375
641407	0.294117647058824	0.230769230769231	0.272727272727273	0.4
1502829	0.454545454545455	0.409090909090909	0.631578947368421	0.259259259259259
1572427	0.371428571428571	0.391304347826087	0.5	0.262295081967213
932116	0.6875	0.642857142857143	0.705882352941177	0.492753623188406
2508544_1	0.566666666666667	0.652173913043478	0.666666666666667	0.318181818181818
2508544_2	0.566666666666667	0.652173913043478	0.666666666666667	0.318181818181818
900879	0.588235294117647	0.352941176470588	0.705882352941177	0.523809523809524
2526327	0.428571428571429	0.19047619047619	0.548387096774194	0.62
309163	0.342105263157895	0.5	0.260869565217391	0.44047619047619
2025713	0.571428571428571	0.818181818181818	0.823529411764706	0.675
858570	0.368421052631579	0.5	0.5	0.372549019607843
2461234	0.785714285714286	1	0.695652173913043	0.772727272727273
1319676	0.305555555555556	0.272727272727273	0.5	0.513157894736842
1950290	0.105263157894737	0.166666666666667	0.137931034482759	0.344827586206897
1305269	0.566666666666667	0.8125	0.681818181818182	0.78494623655914
2814145	1	1	1	0.807692307692308
592292	0	0	0	0.197183098591549
1769541	0.137931034482759	0.428571428571429	0.0344827586206897	0.371794871794872
1957795	0.9375	0.9375	0.909090909090909	0.683544303797468
1577184	0.541666666666667	0.666666666666667	0.928571428571429	0.563636363636364
596255	0.896551724137931	1	0.923076923076923	0.723684210526316
2030047_1	0.107142857142857	0.294117647058824	0.318181818181818	0.0606060606060606
2030047_2	0.107142857142857	0.294117647058824	0.318181818181818	0.0606060606060606
2160991	0	0	0	0.175438596491228
912231	0.0833333333333333	0.2	0.142857142857143	0.358974358974359
2893620	0	0	0	0.184782608695652
1506872	0.388888888888889	0.533333333333333	0.333333333333333	0.567567567567568
947319	0.733333333333333	0.6	0.576923076923077	0.461538461538462
763833	0.566666666666667	0.578947368421053	0.611111111111111	0.4
385005	0.92	0.636363636363636	0.75	0.698630136986301
2430161	0.954545454545455	1	1	0.777777777777778
2119743	0	0	0	0.164835164835165
2942969	1	1	1	0.831578947368421
1575458	0.6	0.380952380952381	0.227272727272727	0.382978723404255
1573882	0.764705882352941	0.68	0.769230769230769	0.892307692307692
2178841	0.8	0.75	0.529411764705882	0.622641509433962
2726324	0.125	0.111111111111111	0	0.25974025974026
1857945	0.793103448275862	0.48	0.37037037037037	0.576576576576577
1747102	0.206896551724138	0.266666666666667	0.321428571428571	0.4125
1933989	0.8	0.75	0.863636363636364	0.75
2224351_1	0.317073170731707	0.304347826086957	0.19047619047619	0.0491803278688525
2224351_2	0.317073170731707	0.304347826086957	0.19047619047619	0.0491803278688525
2204045	0.888888888888889	0.91304347826087	0.928571428571429	0.761904761904762
673159	0.526315789473684	0.769230769230769	0.52	0.510204081632653
2201558	0.655172413793103	0.866666666666667	0.952380952380952	0.837837837837838
1085180	0.227272727272727	0.0769230769230769	0.2	0.225352112676056
1980169	0.869565217391304	0.615384615384615	0.8	0.595238095238095
1978979	1	1	0.935483870967742	0.786666666666667
206377	0.71875	0.869565217391304	0.741935483870968	0.862068965517241
2738655	0.863636363636364	1	0.476190476190476	0.710843373493976
689159	0.393939393939394	0.125	0.290322580645161	0.171428571428571
1064035	0.689655172413793	0.388888888888889	0.708333333333333	0.619718309859155
348571	0.290322580645161	0.210526315789474	0.181818181818182	0.402985074626866
1912299	0.702702702702703	0.9375	0.916666666666667	0.935483870967742
2422185	0.689655172413793	0.608695652173913	0.454545454545455	0.407407407407407
1146698	0.478260869565217	0.333333333333333	0.285714285714286	0.285714285714286
2710138	0.105263157894737	0.333333333333333	0.315789473684211	0.368421052631579
2726011	0.269230769230769	0.5	0.4	0.517857142857143
1937282	0.59375	0.526315789473684	0.7	0.8125
1513475	0.961538461538462	0.846153846153846	1	0.848101265822785
1880265	0.166666666666667	0.25	0.222222222222222	0.4
2591842	0.5	0.333333333333333	0.380952380952381	0.5
2902968	0.185185185185185	0.142857142857143	0.413793103448276	0.475
787078	0.466666666666667	0.666666666666667	0.611111111111111	0.784810126582278
653663	0.793103448275862	0.681818181818182	0.863636363636364	0.640625
2074675	0	0.125	0	0.222222222222222
814684	0.65	0.526315789473684	0.695652173913043	0.447761194029851
2590336	0.484848484848485	0.444444444444444	0.684210526315789	0.533333333333333
1720730	0.333333333333333	0.166666666666667	0.214285714285714	0.436363636363636
2009344	0	0	0	0.21978021978022
484444	0.130434782608696	0.346153846153846	0.157894736842105	0.288461538461538
2772253	0.647058823529412	0.363636363636364	0.75	0.603174603174603
2523562	0.0588235294117647	0.388888888888889	0.130434782608696	0.256756756756757
2139342_1	0.676470588235294	0.642857142857143	0.842105263157895	0.608695652173913
2139342_2	0.676470588235294	0.642857142857143	0.842105263157895	0.608695652173913
765022	0.210526315789474	0.272727272727273	0.333333333333333	0.423076923076923
2667629	0.88	0.785714285714286	0.85	0.648648648648649
1384333	1	1	1	0.808219178082192
606190	1	1	1	0.823529411764706
1763936	1	1	1	0.826666666666667
1735347	0.212121212121212	0.125	0.0555555555555556	0.209302325581395
2128701	0.564102564102564	0.5	0.612903225806452	0.386792452830189
1300121	0.25	0.238095238095238	0.0833333333333333	0
294443	0.533333333333333	0.7	0.461538461538462	0.6625
2233905	0.620689655172414	0.818181818181818	0.695652173913043	0.657142857142857
1737304	0.41025641025641	0.416666666666667	0.428571428571429	0.56
2499023	0.852941176470588	0.619047619047619	0.894736842105263	0.706666666666667
1772778_1	0.868421052631579	0.884615384615385	0.909090909090909	0.63
1772778_2	0.868421052631579	0.884615384615385	0.909090909090909	0.63
1772778_3	0.868421052631579	0.884615384615385	0.909090909090909	0.63
607396	1	1	1	0.820224719101124
2918013	0	0	0	0.163265306122449
313240	0.547619047619048	0.8125	0.633333333333333	0.595744680851064
529254	0.0869565217391304	0.25	0	0.234042553191489
142837	0.184210526315789	0.5	0.208333333333333	0.244897959183673
2728579	0.625	1	0.9	0.645833333333333
2867032	0	0.0909090909090909	0.0526315789473684	0.219047619047619
2780976	0.176470588235294	0.117647058823529	0.130434782608696	0.1625
2809972	0.392857142857143	0.375	0.64	0.289473684210526
1196704	0.951219512195122	0.85	0.826086956521739	0.688888888888889
2422972	0.62962962962963	0.75	0.5625	0.578125
633416	0.604651162790698	0.681818181818182	0.666666666666667	0.789473684210526
2158653	0.638888888888889	0.352941176470588	0.655172413793103	0.406976744186047
2167973	0.902439024390244	0.785714285714286	0.761904761904762	0.650943396226415
1280405	0.19047619047619	0.272727272727273	0.0833333333333333	0.392857142857143
2201978	0.541666666666667	0.470588235294118	0.473684210526316	0.25
293403	0.916666666666667	0.807692307692308	0.827586206896552	0.773333333333333
2195644	0.294117647058824	0.222222222222222	0.526315789473684	0.53030303030303
1644877	0.576923076923077	0.125	0.222222222222222	0.415730337078652
1835124	0.828571428571429	1	0.833333333333333	0.692307692307692
2896404	0	0	0	0.175
1342364	0.952380952380952	0.823529411764706	0.947368421052632	0.73469387755102
1999375	0.80952380952381	0.85	0.681818181818182	0.714285714285714
1514229	0.897435897435897	0.888888888888889	0.647058823529412	0.795454545454545
1871014	1	1	0.944444444444444	0.822916666666667
642475	0.257142857142857	0.4	0.296296296296296	0.229885057471264
1366593	0.0434782608695652	0.166666666666667	0	0.111111111111111
1660474_1	0.951219512195122	0.923076923076923	0.6875	0.723404255319149
1660474_2	0.951219512195122	0.923076923076923	0.6875	0.723404255319149
1170499	1	1	1	0.855263157894737
2470977_1	0.897435897435897	0.75	0.875	0.727272727272727
2470977_2	0.897435897435897	0.75	0.875	0.727272727272727
1951938_1	0.384615384615385	0.4	0.0909090909090909	0.430379746835443
1951938_2	0.384615384615385	0.4	0.0909090909090909	0.430379746835443
1951938_3	0.384615384615385	0.4	0.0909090909090909	0.430379746835443
2590733	0.307692307692308	0.555555555555556	0.529411764705882	0.507936507936508
2829620	0.459459459459459	0.45	0.583333333333333	0.683333333333333
1249488	0.333333333333333	0.214285714285714	0.230769230769231	0.376344086021505
2181240_1	0.818181818181818	0.916666666666667	0.878787878787879	0.669724770642202
2181240_2	0.818181818181818	0.916666666666667	0.878787878787879	0.669724770642202
2181240_3	0.818181818181818	0.916666666666667	0.878787878787879	0.669724770642202
263876	0.40625	0.357142857142857	0.523809523809524	0.539325842696629
802890	0.1	0.222222222222222	0.15	0.173913043478261
2026240	0	0	0	0.158730158730159
1307544	0.0526315789473684	0.1875	0.0833333333333333	0.242990654205607
2484104	0.853658536585366	0.9	0.92	0.682352941176471
372617	0.5	0.75	0.576923076923077	0.69047619047619
2223059	0.32	0.142857142857143	0.5	0.425531914893617
1213398	0.111111111111111	0.181818181818182	0.117647058823529	0.305555555555556
2566732_1	0.189189189189189	0.115384615384615	0.296296296296296	0.074468085106383
2566732_2	0.189189189189189	0.115384615384615	0.296296296296296	0.074468085106383
2730413	0.692307692307692	0.611111111111111	0.904761904761905	0.694915254237288
1478106	1	1	1	0.87012987012987
837152	1	0.923076923076923	0.928571428571429	0.784313725490196
2765076	0.666666666666667	0.434782608695652	0.652173913043478	0.423076923076923
2875493	0.8	0.727272727272727	0.533333333333333	0.6
1742575	0.944444444444444	0.857142857142857	1	0.774193548387097
2145801	0.0740740740740741	0	0.1	0.306930693069307
1564459	0.269230769230769	0.347826086956522	0.5	0.366197183098592
933006	0.692307692307692	0.736842105263158	0.777777777777778	0.571428571428571
1614248	0.478260869565217	0.416666666666667	0.461538461538462	0.52
516584	0.8	0.8125	0.789473684210526	0.641509433962264
1738576	0.133333333333333	0	0.19047619047619	0.155844155844156
634691_1	0	0.0666666666666667	0	0.145454545454545
634691_2	0	0.0666666666666667	0	0.145454545454545
2832446	0.91304347826087	0.9	0.9	0.697916666666667
384887	0.24	0.352941176470588	0.2	0.454545454545455
2322178	0.91304347826087	0.9	0.8	0.725
2858276	0.555555555555556	0.6	0.708333333333333	0.516129032258065
2013440	0.805555555555556	0.857142857142857	0.9375	0.840909090909091
1919733	0.307692307692308	0.230769230769231	0.259259259259259	0.164383561643836
517610	1	1	1	0.883116883116883
630454	1	1	1	0.845360824742268
865277	0.351351351351351	0.315789473684211	0.2	0.296296296296296
2750046	1	1	1	0.858823529411765
2183113_1	0.25	0	0.142857142857143	0.302083333333333
2183113_2	0.25	0	0.142857142857143	0.302083333333333
446359_1	0.813953488372093	0.84	0.928571428571429	0.73015873015873
446359_2	0.813953488372093	0.84	0.928571428571429	0.73015873015873
446359_3	0.813953488372093	0.84	0.928571428571429	0.73015873015873
1709184	0.133333333333333	0.1	0	0.211764705882353
1268525	0.6	0.928571428571429	0.523809523809524	0.754545454545455
556933_1	0.128205128205128	0.176470588235294	0.115384615384615	0.255813953488372
556933_2	0.128205128205128	0.176470588235294	0.115384615384615	0.255813953488372
2103476_1	0.818181818181818	0.631578947368421	0.555555555555556	0.77027027027027
2103476_2	0.818181818181818	0.631578947368421	0.555555555555556	0.77027027027027
2073366	0.296296296296296	0.176470588235294	0.333333333333333	0.423728813559322
1356744	0.88	0.8	0.764705882352941	0.808510638297872
1849357	0.5	0.5625	0.722222222222222	0.768292682926829
697783	0.0285714285714286	0.0909090909090909	0.09375	0.12
1189209	0.352941176470588	0	0.176470588235294	0.215686274509804
1219463	0	0.2	0	0.148148148148148
1468742_1	1	1	1	0.873684210526316
1468742_2	1	1	1	0.873684210526316
1916506	0.35	0.166666666666667	0.259259259259259	0.261682242990654
306384	0.682926829268293	0.777777777777778	0.6	0.777777777777778
2103759	0.72	0.904761904761905	0.888888888888889	0.690909090909091
2754102	0.555555555555556	0.7	0.727272727272727	0.5
1799237	0.15625	0.19047619047619	0.387096774193548	0.207207207207207
2921779	0.722222222222222	0.6875	0.826086956521739	0.855263157894737
937462	0	0	0	0.15
2870152	0.741935483870968	0.722222222222222	0.708333333333333	0.676470588235294
1819948	0.947368421052632	0.833333333333333	0.85	0.760869565217391
2824641	0.05	0.238095238095238	0	0.135135135135135
1856822	0.636363636363636	0.75	0.76	0.679245283018868
1929126	0.333333333333333	0.25	0.230769230769231	0.307692307692308
1250436	0.542857142857143	0.157894736842105	0.433333333333333	0.409090909090909
1671	1	1	1	0.881720430107527
377894	0.230769230769231	0.19047619047619	0.142857142857143	0.333333333333333
943392_1	0.636363636363636	0.363636363636364	0.56	0.666666666666667
943392_2	0.636363636363636	0.363636363636364	0.56	0.666666666666667
2519634	0.259259259259259	0.36	0.241379310344828	0.343434343434343
1832116	0.318181818181818	0.384615384615385	0.44	0.43956043956044
2598233	0.2	0.277777777777778	0.416666666666667	0.142857142857143
2776235	0.514285714285714	0.7	0.631578947368421	0.604166666666667
2230021	0.69047619047619	0.65	0.84	0.704918032786885
2879844	0	0	0	0.114754098360656
2297842	1	1	1	0.905405405405405
1439283	0.282051282051282	0.380952380952381	0.380952380952381	0.195402298850575
1836014	0	0.0454545454545455	0.0769230769230769	0.168316831683168
1002627	0.777777777777778	0.722222222222222	0.80952380952381	0.721153846153846
1672887	0.972972972972973	1	0.967741935483871	0.848214285714286
2022410	0.758620689655172	0.777777777777778	0.791666666666667	0.72972972972973
2218537	0.21875	0.0666666666666667	0.2	0.28125
837411	0.0454545454545455	0.0454545454545455	0.117647058823529	0.215384615384615
2420856	1	1	1	0.9
1673085	0.214285714285714	0.388888888888889	0.296296296296296	0.2
2190563	0.731707317073171	0.8	0.789473684210526	0.901098901098901
2183032	1	1	1	0.88785046728972
1062795	0.45	0.3125	0.533333333333333	0.536842105263158
1718500	0.178571428571429	0.0833333333333333	0	0.189873417721519
2104133	0.638888888888889	0.75	0.655172413793103	0.821428571428571
898601	0.52	0.4	0.347826086956522	0.365079365079365
537839	0	0.15	0.192307692307692	0.142857142857143
1202812	0.205128205128205	0.3	0.142857142857143	0.0666666666666667
1184792	0.233333333333333	0.333333333333333	0.217391304347826	0.306666666666667
860978	0.75	0.545454545454545	0.56	0.597402597402597
623949	0.4	0.333333333333333	0.25	0.284313725490196
2351874	0.0294117647058824	0.15	0.161290322580645	0.22680412371134
367684	0.119047619047619	0	0.212121212121212	0.152777777777778
2876852	0.15	0.142857142857143	0.178571428571429	0.294642857142857
1929041	0.769230769230769	0.75	0.478260869565217	0.734042553191489
1306966	0.0294117647058824	0	0.111111111111111	0.0897435897435897
2150384	0.413793103448276	0.388888888888889	0.263157894736842	0.35
478455	0.578947368421053	0.476190476190476	0.678571428571429	0.441176470588235
855579_1	0	0	0	0.123456790123457
855579_2	0	0	0	0.123456790123457
66878	0.791666666666667	0.714285714285714	0.653846153846154	0.576923076923077
1384475	0.384615384615385	0.307692307692308	0.45	0.337349397590361
2262356	0.6	0.666666666666667	0.68	0.647887323943662
264486	0.333333333333333	0.368421052631579	0.363636363636364	0.466666666666667
2348364	0.880952380952381	0.85	0.857142857142857	0.711111111111111
1921872	0.696969696969697	0.705882352941177	0.583333333333333	0.768518518518518
1731932_1	0.28125	0.176470588235294	0.185185185185185	0.208333333333333
1731932_2	0.28125	0.176470588235294	0.185185185185185	0.208333333333333
2842261	0.705882352941177	0.611111111111111	0.807692307692308	0.626506024096386
2855992_1	0.032258064516129	0.166666666666667	0.173913043478261	0.212121212121212
2855992_2	0.032258064516129	0.166666666666667	0.173913043478261	0.212121212121212
2560406	0.571428571428571	0.80952380952381	0.645161290322581	0.568627450980392
2144438	0.641025641025641	0.727272727272727	0.818181818181818	0.677083333333333
2469480_1	0.885714285714286	0.722222222222222	0.807692307692308	0.7375
2469480_2	0.885714285714286	0.722222222222222	0.807692307692308	0.7375
1454855	0.166666666666667	0.230769230769231	0.210526315789474	0.3125
288155	0.105263157894737	0.166666666666667	0.142857142857143	0.246913580246914
953188	0.296296296296296	0.277777777777778	0.181818181818182	0.25
1369271	0.222222222222222	0.272727272727273	0.181818181818182	0.393617021276596
1922479	0.161290322580645	0.2	0.111111111111111	0.13265306122449
1296582	0.857142857142857	0.888888888888889	0.894736842105263	0.829787234042553
658076	0	0	0	0.0972222222222222
1408655	0.96	1	1	0.87012987012987
1602767	0.387096774193548	0.5	0.633333333333333	0.576923076923077
2292326	0.0689655172413793	0	0.037037037037037	0.14
1888872	0.636363636363636	0.714285714285714	0.6	0.493150684931507
1551732	0.6	0.777777777777778	0.666666666666667	0.715789473684211
2193966_1	0.161290322580645	0	0.0769230769230769	0.19047619047619
2193966_2	0.161290322580645	0	0.0769230769230769	0.19047619047619
2193966_3	0.161290322580645	0	0.0769230769230769	0.19047619047619
864922	0.651162790697674	0.789473684210526	0.695652173913043	0.814432989690722
947931	0.888888888888889	1	0.882352941176471	0.791666666666667
2719373	0.444444444444444	0.636363636363636	0.428571428571429	0.459459459459459
1187901	0.625	0.7	0.666666666666667	0.620689655172414
1789187	0.837837837837838	0.761904761904762	0.84	0.831775700934579
2012311	0.230769230769231	0.25	0.318181818181818	0.296875
1499799	0.209302325581395	0.238095238095238	0.225806451612903	0.115384615384615
588665_1	0.970588235294118	1	0.85	0.862385321100917
588665_2	0.970588235294118	1	0.85	0.862385321100917
838216	0.875	0.823529411764706	0.846153846153846	0.709090909090909
1710410	0	0.153846153846154	0.172413793103448	0.12962962962963
2939613	0.352941176470588	0.538461538461538	0.529411764705882	0.445454545454545
2192492	0.617647058823529	0.625	0.535714285714286	0.542553191489362
604591	0.8	0.823529411764706	0.84375	0.75609756097561
2316145	0.2	0.25	0.214285714285714	0.333333333333333
1723553	0.866666666666667	0.75	0.863636363636364	0.770833333333333
2777330	0.904761904761905	0.923076923076923	0.785714285714286	0.84375
135119	0.225806451612903	0.35	0.259259259259259	0.363636363636364
2812557	0.888888888888889	0.866666666666667	0.954545454545455	0.833333333333333
1854168	0.80952380952381	0.772727272727273	0.695652173913043	0.793650793650794
1449262	0.333333333333333	0.294117647058824	0.192307692307692	0.2
1891028	0.285714285714286	0.153846153846154	0.238095238095238	0.358974358974359
1787675	0.153846153846154	0.0666666666666667	0.105263157894737	0.192771084337349
1672994	1	1	0.967741935483871	0.913461538461538
2011130	0.925925925925926	1	0.84375	0.864864864864865
1740482	0.470588235294118	0.473684210526316	0.391304347826087	0.428571428571429
2527691	0.818181818181818	0.88	0.875	0.804347826086957
2585686	0.1	0	0.0476190476190476	0.123595505617978
2344045	0.259259259259259	0.25	0.208333333333333	0.247191011235955
2900058_1	0.96875	0.952380952380952	0.846153846153846	0.850467289719626
2900058_2	0.96875	0.952380952380952	0.846153846153846	0.850467289719626
1865260	0	0	0	0.0625
1660756	0.921052631578947	0.923076923076923	0.954545454545455	0.845360824742268
2020400	0.3	0.25	0.28125	0.272727272727273
2071834_1	0.9375	1	0.91304347826087	0.865979381443299
2071834_2	0.9375	1	0.91304347826087	0.865979381443299
2819369	0.0625	0	0.142857142857143	0.111111111111111
473109	0.08	0.0833333333333333	0.0967741935483871	0.127272727272727
1453200	0.0645161290322581	0.0555555555555556	0.0952380952380952	0.15
916718	0.9375	1	1	0.91588785046729
2030035	0.857142857142857	1	0.95	0.905660377358491
2061622	0.185185185185185	0.0625	0.08	0.135802469135802
603483_1	0.931034482758621	0.882352941176471	0.888888888888889	0.862385321100917
603483_2	0.931034482758621	0.882352941176471	0.888888888888889	0.862385321100917
