40	3	24	4
2	30	4	51
49	5	49	2
20	34	12	26
0	54	0	36
48	5	19	1
17	19	21	30
8	48	2	18
7	51	7	34
19	65	2	34
1	70	0	41
39	0	30	2
44	19	37	9
18	32	30	20
46	0	26	1
30	2	37	4
45	8	15	1
32	7	27	7
2	49	0	26
50	0	27	0
7	43	2	30
4	69	5	27
3	55	2	24
44	6	17	0
0	52	0	33
42	5	65	4
14	21	27	27
48	6	27	9
4	27	14	44
1	60	1	42
45	6	30	4
45	0	60	0
4	38	2	69
1	53	0	29
34	7	28	1
20	15	18	23
19	35	18	21
50	3	28	0
36	8	20	3
4	20	12	7
11	45	7	25
10	48	2	33
49	5	22	0
59	2	53	0
0	44	0	40
23	12	41	16
37	5	30	4
14	32	14	40
3	41	1	32
65	6	33	4
9	51	4	56
48	8	51	11
1	39	12	40
3	66	6	56
29	5	17	9
51	3	25	2
51	1	15	6
51	0	15	0
59	1	37	0
7	41	4	41
43	0	29	0
0	46	0	41
41	4	44	3
5	44	9	39
1	45	0	17
83	5	18	9
0	65	0	24
30	18	40	22
43	4	29	12
3	16	3	59
4	40	4	16
36	0	20	0
52	3	16	0
14	45	11	54
33	1	27	0
2	37	4	36
21	21	24	11
0	17	0	21
68	2	20	1
0	58	1	58
0	69	1	53
37	4	37	6
41	11	17	3
4	27	12	54
28	10	33	8
2	19	6	55
0	30	3	33
3	78	5	45
19	1	28	6
46	2	22	1
5	27	14	25
53	4	29	11
43	7	30	6
32	3	65	6
48	0	31	0
0	60	9	56
42	0	63	0
26	0	50	0
36	4	39	13
11	25	4	54
7	26	1	19
44	2	41	4
0	30	0	45
3	42	2	33
42	8	33	9
3	45	2	35
5	33	6	30
13	33	6	34
57	0	56	0
1	58	1	18
38	5	54	9
16	19	34	28
9	48	12	29
31	22	20	16
7	38	7	22
20	15	17	22
24	9	28	9
46	0	23	0
6	39	5	40
39	1	29	1
40	4	27	9
0	43	0	22
2	44	3	27
31	8	41	3
1	42	0	32
6	27	1	52
43	7	26	0
1	43	1	53
61	3	22	3
6	47	7	24
102	8	59	4
0	49	3	36
43	9	25	2
6	40	4	65
9	27	2	21
0	41	0	17
31	11	39	9
38	2	38	0
32	0	39	1
4	37	1	19
0	46	0	36
5	53	0	43
1	42	7	46
17	85	4	18
7	48	13	55
65	0	31	0
0	53	0	36
4	44	2	42
18	45	11	52
38	4	51	2
10	49	5	40
5	50	1	41
33	7	32	7
46	0	63	1
47	0	67	0
5	26	12	55
40	16	19	6
11	18	9	28
22	29	14	35
15	9	24	5
6	41	2	26
56	0	54	0
3	36	4	48
25	6	31	7
42	4	32	7
0	38	0	46
34	1	27	0
5	29	8	56
1	52	1	35
42	13	31	7
0	40	0	50
49	7	59	2
9	42	11	22
48	4	29	2
69	6	24	1
22	32	11	15
37	2	57	12
51	7	34	12
13	41	5	24
54	8	32	3
43	9	18	0
29	15	41	10
17	92	8	50
9	46	0	41
8	59	0	15
39	4	24	4
5	41	8	54
6	40	6	56
4	60	0	18
0	46	0	44
2	58	0	45
59	2	25	0
21	13	22	4
0	56	0	40
9	38	9	36
21	39	7	36
5	45	5	42
55	1	46	0
1	45	0	28
30	33	28	22
49	7	25	0
37	9	38	4
5	39	0	42
24	41	6	17
9	22	4	28
51	7	24	0
55	11	61	9
27	6	15	9
8	20	19	14
36	11	30	8
6	27	2	33
4	46	2	52
51	1	61	0
36	2	29	3
4	46	4	25
46	0	28	0
4	36	9	43
50	3	27	1
3	57	0	22
9	43	12	44
44	9	45	8
0	53	0	21
6	49	9	28
10	48	11	32
22	8	16	11
23	6	48	8
0	57	0	27
22	27	13	24
60	6	46	8
35	6	44	9
0	69	2	40
2	57	0	19
34	3	30	0
47	14	15	12
35	0	26	1
60	2	31	0
1	51	0	44
4	30	1	36
27	34	25	25
0	62	0	68
12	54	5	28
7	53	5	44
40	7	26	3
7	31	4	51
38	11	29	14
1	44	1	40
20	35	17	32
5	68	4	40
60	3	47	0
7	44	5	36
21	32	13	5
3	38	9	47
29	5	57	15
41	2	53	2
1	55	3	64
63	0	38	0
11	64	11	24
0	61	0	39
5	54	5	22
0	39	0	34
4	46	8	65
10	45	4	16
6	32	2	45
37	0	44	0
1	53	1	17
57	1	55	7
47	2	56	0
1	58	0	56
5	14	1	46
28	1	56	14
9	56	1	15
6	50	3	50
4	27	3	48
27	32	21	18
53	5	17	7
55	8	31	1
36	14	28	9
37	5	36	5
6	47	2	37
14	2	23	15
37	5	31	0
1	37	0	45
6	33	1	39
61	5	63	7
9	33	17	27
31	47	12	7
35	0	31	0
19	3	48	16
3	33	2	43
9	38	2	19
65	4	31	2
31	10	10	4
46	5	47	3
1	41	0	41
3	35	0	25
35	0	51	1
1	54	2	27
24	12	35	11
1	65	0	27
63	1	49	0
5	61	0	34
5	61	1	34
12	21	29	20
46	5	28	3
53	0	33	0
0	71	2	63
11	44	4	42
0	63	0	28
39	4	44	4
39	0	23	0
56	0	14	0
11	69	1	29
34	18	27	20
58	1	15	0
5	40	1	26
4	37	1	67
5	36	1	33
4	41	0	32
9	48	6	20
56	10	39	4
52	2	34	0
23	34	12	21
3	81	0	22
12	56	9	34
5	42	1	63
47	2	48	2
4	16	1	53
0	33	4	49
23	0	32	4
32	18	27	41
41	3	28	0
47	6	17	1
55	8	42	2
38	8	42	8
5	24	13	36
33	11	26	4
4	61	0	34
14	61	2	15
5	21	13	21
27	21	22	28
23	29	16	30
5	43	6	58
35	1	39	7
0	52	0	56
3	52	1	72
5	19	1	30
0	29	0	16
26	46	11	30
8	54	0	36
1	36	9	46
15	26	26	25
8	42	6	27
2	39	0	36
30	1	23	3
0	52	6	43
47	1	40	10
2	41	4	35
27	0	33	0
0	53	0	52
52	4	35	0
1	36	4	25
35	3	22	3
5	62	8	47
69	3	20	2
0	65	0	18
43	0	50	0
46	8	43	0
50	8	37	6
13	55	20	33
15	46	8	34
8	56	4	58
14	44	8	15
48	0	39	0
42	8	48	5
3	23	4	41
48	11	39	12
52	1	21	0
23	14	25	7
33	1	23	0
51	1	21	0
3	31	7	29
49	0	33	0
5	61	11	46
7	42	5	40
2	57	1	16
2	30	5	39
30	1	39	2
5	34	2	47
51	0	53	0
4	44	3	18
26	12	34	15
41	0	33	0
0	62	0	31
59	11	50	7
6	52	2	49
41	4	31	8
54	0	18	0
0	56	2	44
0	24	5	26
1	54	0	44
15	41	9	41
28	10	29	7
27	25	21	38
10	29	6	18
0	76	0	61
48	0	42	1
44	5	44	2
41	1	44	0
60	5	49	2
2	61	5	44
37	20	17	10
41	5	48	5
5	11	3	24
50	0	47	3
28	6	50	9
4	51	4	41
7	65	3	25
39	8	41	7
51	6	23	0
51	0	23	0
63	12	38	7
8	41	10	39
46	0	60	0
0	59	1	50
26	4	28	8
56	4	54	4
8	49	10	23
12	39	18	24
10	38	9	17
80	26	33	7
5	73	6	21
15	38	9	31
47	0	50	1
16	27	13	22
1	43	3	24
19	47	10	31
2	47	2	31
17	13	29	20
5	30	9	36
42	9	23	3
50	9	55	0
23	0	35	0
8	34	3	25
4	43	2	25
2	33	4	20
9	54	5	29
0	70	0	38
19	31	9	17
14	41	21	38
8	37	5	38
42	6	36	0
41	5	49	1
41	2	49	5
68	3	28	0
63	5	19	0
56	29	28	0
27	6	18	0
6	30	4	46
2	26	0	18
3	57	0	39
55	2	67	2
1	42	1	42
10	47	5	30
56	2	48	1
56	2	23	0
64	8	36	3
0	41	0	27
36	5	26	3
2	39	0	32
23	7	18	7
0	58	0	70
48	7	30	7
14	38	16	35
22	25	20	20
16	32	8	41
32	6	24	2
39	6	35	2
51	1	44	2
22	9	32	27
27	7	22	4
0	64	0	20
5	44	1	28
39	6	27	2
0	52	1	18
35	8	28	5
28	2	29	2
10	61	4	25
1	38	0	13
17	10	36	17
2	31	0	30
1	37	1	25
48	1	37	4
10	36	9	28
57	8	61	4
1	62	1	28
0	42	0	44
16	64	4	19
8	43	11	31
3	67	4	39
0	47	0	38
0	52	1	29
84	11	46	5
41	19	27	16
5	54	10	44
1	20	2	44
1	47	0	19
13	40	22	28
0	44	0	46
56	5	38	7
4	39	4	23
8	47	12	23
51	2	43	0
51	7	52	4
40	18	37	4
38	5	53	3
3	40	2	30
4	40	2	29
53	6	30	0
27	4	23	1
3	34	17	25
75	0	18	0
45	6	18	6
41	6	34	5
5	34	3	35
5	36	0	45
47	2	43	4
2	42	2	55
13	61	9	25
30	15	30	21
2	46	0	23
42	14	25	4
0	28	3	29
39	4	46	0
2	57	0	18
16	48	18	48
44	1	39	1
38	9	15	5
13	55	2	42
48	7	42	2
27	7	57	13
34	11	50	17
7	37	5	15
2	20	4	24
2	46	0	29
30	1	48	4
5	50	0	38
35	12	19	2
33	14	37	25
21	3	30	1
70	4	21	1
27	5	33	22
50	4	25	2
38	0	45	0
7	30	3	23
1	67	2	17
5	44	1	38
14	42	5	55
42	4	55	3
7	56	0	32
3	40	4	44
47	8	39	10
43	4	28	6
6	33	5	43
43	8	39	6
60	1	52	0
45	8	42	2
33	3	42	1
57	0	49	0
21	8	37	5
50	10	27	9
43	33	20	4
35	15	18	4
7	41	1	15
40	4	45	10
7	28	0	17
52	0	24	0
7	36	5	41
18	1	40	0
8	44	7	26
26	10	21	7
48	5	32	2
55	0	58	2
4	21	4	19
15	22	7	32
35	1	53	4
16	44	11	27
52	1	73	0
0	28	0	24
37	0	52	0
1	38	3	25
11	20	10	36
45	2	64	4
73	0	18	0
10	8	45	7
5	50	5	46
43	19	53	18
6	35	4	19
27	10	35	24
7	35	9	20
42	0	40	2
2	48	4	20
0	38	0	52
40	6	28	1
57	0	32	0
3	20	11	49
27	20	30	21
33	5	26	2
39	2	54	5
1	64	4	22
37	7	40	6
0	55	0	33
33	9	26	8
23	29	18	19
0	58	0	45
43	14	29	12
1	54	0	47
39	5	50	6
35	31	19	15
8	32	1	14
2	51	1	8
5	61	3	26
23	0	30	6
43	7	60	8
1	31	1	51
35	6	41	3
48	2	54	1
40	0	22	1
12	32	9	29
2	52	2	35
51	1	31	4
36	12	47	22
34	13	48	22
4	50	6	20
12	33	0	38
2	34	4	47
55	2	48	5
38	15	7	9
0	35	4	64
37	2	28	0
13	29	11	35
40	0	43	0
39	7	28	8
38	9	27	2
26	14	18	18
84	0	55	0
22	7	44	2
47	15	23	13
8	30	5	61
1	34	0	52
9	54	0	15
43	2	37	0
39	4	68	5
27	29	23	13
36	6	20	0
47	0	37	0
52	0	32	0
43	11	29	9
13	34	16	19
54	2	28	1
31	4	34	12
61	2	17	2
0	56	4	32
27	21	37	13
0	45	0	10
28	24	25	22
35	4	11	4
5	25	0	31
3	34	15	56
28	0	16	0
1	55	0	33
12	31	19	53
9	49	0	19
6	47	5	45
11	37	2	22
61	2	44	5
42	0	35	0
7	42	7	51
39	6	59	14
42	1	24	0
30	13	21	4
11	37	7	15
7	36	11	40
46	1	33	2
7	49	11	61
1	40	0	40
11	27	21	28
30	15	38	9
3	42	4	57
0	29	0	50
36	2	50	1
6	57	1	46
28	15	25	9
0	42	0	28
29	1	38	3
1	14	3	15
12	37	18	18
20	54	2	17
34	6	62	5
36	9	21	6
63	0	16	0
42	10	21	6
2	31	1	38
7	49	3	25
0	72	0	65
25	13	14	4
5	36	0	41
0	54	1	34
44	21	20	25
9	41	18	21
3	42	3	27
19	0	44	3
36	0	21	0
37	2	52	4
43	1	16	0
47	5	18	1
31	32	20	24
0	22	5	48
56	2	49	6
39	0	47	4
39	0	47	1
58	6	35	2
38	3	17	0
37	6	11	0
1	59	1	38
4	61	9	55
6	59	1	25
9	37	7	44
56	2	33	0
2	55	4	47
14	38	15	51
58	9	28	2
0	34	0	37
48	1	29	5
50	5	45	0
58	0	67	1
3	33	2	27
36	11	25	40
33	9	37	8
11	31	12	32
29	5	38	7
10	12	5	18
0	41	0	34
0	54	1	29
43	0	23	0
8	37	3	15
44	4	26	4
25	8	52	11
61	0	10	1
37	7	60	6
1	34	3	32
33	2	12	0
0	69	0	21
0	19	2	60
44	25	14	41
6	41	9	31
43	0	23	0
51	1	48	0
42	16	37	1
42	7	37	10
0	28	5	40
37	9	20	5
44	3	32	2
0	52	0	32
56	3	51	0
46	3	26	2
38	4	10	3
3	50	0	16
27	0	39	0
9	39	9	39
49	1	40	15
26	42	14	24
2	28	4	55
38	2	37	0
51	19	26	4
33	7	46	2
34	8	54	4
48	1	63	1
0	53	0	42
68	0	28	0
50	9	23	2
5	24	10	27
1	66	1	49
50	1	46	0
59	3	42	0
0	41	5	29
9	41	2	29
53	0	71	0
61	0	30	0
1	47	0	17
4	57	1	13
1	43	4	15
67	5	35	0
40	0	26	0
8	48	8	36
2	39	3	53
4	54	3	27
7	35	3	32
0	34	0	56
29	29	16	20
23	10	22	4
35	0	42	2
32	0	21	1
41	15	33	20
10	51	0	15
0	22	0	28
46	1	36	0
8	47	1	16
14	7	51	7
50	6	36	1
28	4	49	1
4	43	4	50
12	48	8	30
3	28	4	21
11	27	19	45
5	76	1	32
24	5	60	5
22	35	12	50
0	44	0	57
65	1	23	0
64	15	27	2
0	29	0	46
41	4	29	2
1	65	0	50
28	1	47	11
43	0	23	0
3	25	2	27
41	2	56	0
48	4	36	2
27	48	0	32
44	28	34	15
0	20	4	39
60	0	52	0
50	10	35	7
22	10	43	13
31	12	36	7
7	43	0	18
7	34	4	64
28	22	28	12
32	5	30	3
22	14	21	11
12	28	14	31
34	13	32	0
38	0	42	0
4	44	0	31
45	0	18	0
4	27	5	16
26	9	20	0
65	4	55	3
31	1	54	5
35	12	40	8
11	44	1	15
37	11	30	10
57	8	47	2
7	48	4	24
0	62	0	49
41	0	23	0
19	4	30	9
24	0	32	3
7	34	18	48
30	18	18	22
0	22	4	21
28	2	21	2
46	10	29	11
0	50	0	49
42	10	65	8
44	5	29	0
11	33	8	41
5	50	0	41
2	64	0	32
47	1	19	0
44	5	51	0
2	62	0	38
30	9	30	2
51	6	27	4
8	47	7	60
41	1	40	0
3	41	1	33
18	41	15	20
0	48	0	33
15	28	20	19
13	27	26	40
0	50	0	37
51	2	65	8
41	6	35	1
53	1	15	0
9	43	2	28
11	41	3	30
55	0	47	2
2	39	7	60
32	1	37	0
2	34	0	29
9	69	3	33
48	2	51	1
27	3	31	2
15	42	12	36
4	62	1	35
45	4	30	13
51	8	41	1
59	2	18	0
31	7	34	5
38	0	13	0
4	48	3	26
3	25	0	52
45	2	15	0
40	25	26	15
0	33	0	41
12	26	9	29
2	28	0	9
0	52	0	27
2	26	11	24
37	0	38	0
0	53	0	26
3	43	2	63
10	34	4	29
13	44	16	54
57	10	30	5
23	5	37	8
68	5	20	0
7	25	15	53
1	59	2	43
7	48	5	17
24	24	6	20
0	42	0	70
10	35	5	22
9	9	8	24
2	29	13	41
35	3	33	0
40	3	53	8
28	2	41	5
0	59	0	28
30	15	13	15
34	0	16	0
0	21	0	49
41	3	30	0
0	54	0	51
42	6	49	4
42	4	49	6
0	45	0	62
11	27	7	48
5	44	1	53
38	4	26	5
34	0	22	3
37	2	45	0
0	51	0	28
2	40	1	17
5	55	3	37
6	52	5	18
0	36	7	45
45	0	55	2
8	27	22	7
37	3	31	2
8	33	4	20
1	48	0	35
54	5	19	4
9	44	19	44
2	56	0	30
33	4	25	13
63	3	55	2
25	19	28	17
29	23	31	6
25	5	35	2
0	32	0	26
8	35	3	25
25	28	21	12
0	48	0	46
52	11	24	1
61	7	42	7
1	19	1	36
48	1	59	0
0	24	0	45
7	43	14	42
5	24	23	13
19	10	22	13
31	0	27	0
1	38	12	56
0	38	1	33
35	14	28	8
1	29	3	33
43	5	25	2
23	5	71	1
23	14	40	28
50	0	36	1
5	38	1	17
4	51	2	38
16	37	15	27
13	33	2	17
40	10	20	6
36	5	27	1
39	0	28	0
2	43	7	36
16	6	47	10
15	35	19	38
0	39	0	73
3	46	4	34
0	68	0	69
56	1	31	0
2	40	1	33
4	48	11	38
34	8	31	3
7	19	6	18
37	4	12	2
2	29	9	48
39	8	28	4
18	20	26	32
42	2	38	5
37	0	27	0
51	2	41	0
18	0	30	0
31	12	39	20
3	32	3	44
48	0	57	1
31	1	33	0
40	3	46	10
32	16	31	8
0	49	0	17
14	23	12	34
12	47	5	29
31	0	71	0
14	44	4	23
50	4	41	4
42	11	35	5
6	49	4	23
67	5	42	5
3	39	3	29
8	60	0	32
55	5	16	2
55	0	49	0
49	9	53	5
3	42	0	36
51	7	34	13
33	11	33	6
35	23	15	20
60	3	40	10
31	3	8	0
7	43	19	37
0	59	0	22
0	61	4	51
11	34	8	26
21	9	47	6
37	0	36	0
2	138	0	66
7	35	13	52
4	51	4	28
62	5	33	0
60	0	63	0
0	51	0	34
5	53	0	28
36	5	39	6
4	37	0	16
0	48	0	21
6	62	5	50
23	1	16	1
10	28	0	21
28	3	21	0
28	7	21	0
47	3	32	4
40	2	26	0
45	5	16	4
8	41	2	57
4	46	4	22
41	0	34	0
4	57	4	36
45	2	40	3
2	36	0	34
5	64	3	29
48	1	38	0
49	7	51	2
46	5	58	6
1	44	0	19
32	2	25	9
8	31	1	41
3	53	8	16
74	1	39	0
32	1	47	0
6	42	0	19
46	0	28	2
23	5	58	6
1	53	0	38
3	13	16	44
41	11	54	15
48	5	30	1
13	50	1	26
29	45	10	23
0	43	0	49
32	5	41	0
45	6	40	6
2	55	5	51
6	37	5	38
42	3	16	1
43	2	51	2
0	38	0	29
2	32	2	23
42	4	27	5
67	1	21	0
44	2	37	0
4	27	0	27
2	34	0	25
19	37	16	22
1	55	0	42
50	0	23	0
5	42	5	43
5	17	2	54
0	37	0	33
19	30	6	14
5	49	0	44
3	33	1	40
1	53	3	30
0	47	2	17
29	6	27	1
7	39	3	36
2	51	1	45
5	32	2	59
44	0	34	0
28	2	53	19
10	44	9	21
2	49	10	54
6	29	3	23
39	3	54	6
39	4	54	3
8	77	6	44
28	23	8	20
24	25	8	14
2	37	5	51
45	10	36	5
1	42	2	28
33	18	29	3
79	0	15	0
3	48	9	21
40	2	34	5
17	19	34	33
19	12	33	17
1	28	2	40
41	2	28	2
39	3	38	0
66	0	36	1
34	4	40	4
53	7	39	3
58	1	33	0
37	7	22	0
1	48	4	20
5	35	5	29
60	1	34	0
0	27	0	27
7	39	2	16
42	12	19	18
2	27	4	37
2	39	2	52
55	1	25	0
5	26	6	67
6	52	0	47
84	0	17	0
6	51	4	15
12	46	8	30
26	14	37	14
9	29	5	38
33	5	43	16
49	1	39	1
4	62	2	40
17	26	24	31
7	42	2	47
2	55	1	71
47	9	43	4
7	46	18	46
0	54	0	17
4	64	0	28
57	9	34	6
30	1	20	0
62	1	38	0
4	38	4	45
1	64	5	15
13	28	25	44
57	2	34	0
13	38	1	17
44	8	41	8
21	34	26	45
7	58	1	28
12	17	17	33
27	17	24	11
29	0	21	0
2	33	7	24
3	44	6	31
27	12	26	10
4	21	4	36
42	8	20	1
2	24	5	48
40	16	29	11
5	32	5	57
3	44	1	22
5	37	2	48
7	37	6	28
24	0	16	0
25	13	23	19
8	31	5	34
4	44	9	45
7	58	5	21
13	68	1	21
47	0	59	3
0	43	0	25
9	21	14	34
53	9	42	6
4	46	0	20
3	29	5	43
5	54	0	42
0	54	0	28
5	28	1	29
0	40	0	38
19	18	29	11
12	36	9	23
51	10	20	9
0	56	3	29
3	35	14	51
3	44	1	23
19	33	29	24
8	42	2	49
7	47	8	17
10	25	14	21
50	8	36	2
53	0	52	2
62	0	30	0
30	0	18	0
29	6	48	7
45	2	61	2
13	24	0	24
32	21	22	14
29	8	26	8
40	2	46	2
42	8	12	9
50	7	44	4
12	33	11	28
3	40	0	24
7	25	18	31
6	16	2	37
6	29	0	38
0	48	0	51
2	38	0	66
0	42	1	39
42	0	30	3
29	12	49	11
59	14	50	4
49	2	27	0
1	54	0	30
2	55	0	35
41	2	36	6
31	15	37	29
34	8	34	6
2	33	5	53
6	70	0	27
27	25	19	36
6	37	1	17
36	6	19	4
7	12	3	30
2	19	3	28
102	10	15	5
25	38	12	20
48	7	44	0
42	0	45	0
24	22	15	10
7	46	1	18
13	40	8	25
52	0	34	0
4	58	6	63
39	41	26	32
8	28	9	17
7	49	3	34
4	62	0	35
34	2	33	0
56	3	19	0
43	3	14	2
48	0	31	0
47	2	29	2
2	43	1	12
67	0	33	0
1	51	9	17
26	9	35	2
4	29	2	22
40	13	47	16
39	3	50	1
67	10	47	2
2	36	1	34
57	7	65	3
2	23	6	35
4	42	1	35
3	35	1	45
47	7	26	3
11	19	9	18
51	3	13	0
30	9	54	3
40	28	21	20
38	1	64	7
1	84	0	54
0	31	0	11
42	8	17	4
49	5	34	3
2	39	0	5
46	7	17	5
5	57	3	27
47	4	58	0
7	43	5	45
8	26	6	44
40	0	28	2
16	6	31	3
14	61	11	62
45	0	38	0
3	68	0	35
55	0	24	0
56	3	16	1
4	51	0	62
20	4	31	1
15	35	9	36
8	30	6	41
1	41	0	10
27	23	21	19
0	27	2	29
5	59	4	29
50	0	43	0
9	37	9	33
30	7	6	43
76	0	63	1
43	9	25	2
9	65	3	34
25	5	45	19
16	27	13	27
2	32	0	44
3	42	1	19
5	47	2	22
2	47	5	40
30	6	55	5
35	13	19	13
30	10	54	8
54	1	26	10
6	27	8	56
40	1	43	1
52	8	38	3
60	0	34	0
55	2	53	4
4	66	2	40
3	50	0	29
49	6	25	14
46	4	18	1
48	1	37	0
42	8	42	4
0	50	0	44
4	34	1	19
4	43	0	45
58	1	35	2
58	0	46	0
2	45	2	50
37	12	36	10
15	40	2	21
3	50	0	30
6	42	3	47
4	46	3	44
1	52	1	53
2	37	0	25
4	46	7	28
48	21	44	16
6	59	1	43
35	3	22	2
7	43	1	21
63	31	27	0
0	55	0	27
33	9	21	14
49	0	37	0
17	49	24	38
31	20	58	1
2	26	5	17
2	20	7	39
16	68	3	22
56	0	25	0
42	6	25	1
41	19	32	22
55	8	45	1
60	3	51	0
0	35	1	38
32	2	36	0
38	2	56	1
1	28	1	34
46	3	26	1
0	35	2	47
23	49	13	22
8	18	25	15
18	19	32	19
39	7	20	0
39	4	20	2
46	0	51	0
11	49	15	34
26	7	29	6
3	23	24	39
39	6	16	2
46	3	38	1
30	1	30	2
46	12	35	2
55	46	39	0
20	28	18	31
56	0	41	0
0	51	0	14
34	1	28	2
54	4	29	2
9	41	6	21
9	69	3	56
0	47	0	66
5	30	2	46
7	30	7	46
75	5	56	2
44	4	73	0
52	0	32	2
4	33	11	44
46	2	29	0
36	9	34	4
62	1	47	1
8	24	10	50
10	27	9	23
38	29	34	21
29	4	60	7
41	5	43	6
12	49	4	33
58	2	63	2
2	47	1	23
19	47	5	58
0	47	0	30
7	26	7	36
0	56	0	20
28	0	19	1
9	35	7	16
56	9	61	9
4	33	4	32
71	0	33	0
4	45	0	26
42	6	19	4
30	4	19	0
1	53	1	54
37	20	31	22
36	2	33	2
4	57	0	20
45	3	51	0
57	8	43	4
7	26	9	45
8	39	7	38
0	38	3	25
55	4	23	5
3	50	0	24
16	0	17	2
34	7	22	3
52	3	49	0
36	0	18	3
37	7	68	5
18	12	52	9
28	9	37	23
56	8	39	4
2	56	0	10
10	33	12	47
74	5	26	0
50	0	26	3
1	24	1	27
32	0	34	1
45	1	39	0
21	4	31	1
38	8	26	22
18	0	43	3
17	23	13	40
51	6	22	1
37	1	38	6
0	54	0	30
34	7	30	10
0	60	0	69
0	43	1	38
45	6	27	2
48	4	32	1
0	49	1	22
38	2	31	2
40	3	14	3
0	33	2	30
17	16	12	21
0	62	0	37
32	24	17	17
40	8	24	5
46	3	47	0
26	8	48	18
0	24	0	23
1	34	0	29
10	23	12	44
29	3	28	10
2	50	0	43
61	0	50	0
51	10	30	6
9	42	11	37
44	2	38	0
16	19	15	19
21	31	8	23
17	29	18	27
0	35	2	33
0	19	4	66
53	3	28	3
1	41	3	38
25	2	54	19
15	40	21	35
15	54	13	40
38	0	49	0
31	35	19	20
44	18	13	5
34	0	26	3
35	3	48	3
11	39	6	31
8	30	3	29
13	30	22	21
40	11	17	7
54	11	25	1
29	16	34	24
33	2	58	8
45	7	8	0
7	40	8	26
27	15	22	16
44	10	34	13
5	31	17	49
33	2	22	7
0	55	3	55
48	0	36	0
37	0	35	0
54	1	56	1
64	3	22	0
0	59	0	55
0	39	0	52
6	29	6	7
4	19	4	47
8	34	12	51
20	21	10	25
54	0	36	0
0	52	0	73
0	46	2	30
3	45	0	55
35	5	28	2
44	0	59	0
6	47	1	28
0	58	2	23
62	1	47	0
38	1	32	4
1	67	4	42
0	34	0	19
3	35	3	18
34	6	22	1
0	52	2	57
21	7	26	19
16	28	13	16
11	54	3	21
22	2	32	7
11	92	3	51
0	25	0	17
1	54	2	70
8	40	9	45
9	25	11	49
6	42	0	15
4	50	2	18
39	7	27	4
4	37	3	34
4	54	2	28
24	3	45	9
20	31	19	9
74	0	42	2
35	1	61	0
1	44	3	44
43	4	36	0
41	3	17	3
8	43	1	36
30	34	12	15
25	5	30	19
24	23	21	15
2	34	3	27
61	1	28	0
7	56	0	58
0	53	0	42
20	18	39	21
44	5	20	3
67	2	48	0
57	1	43	1
0	36	5	32
54	0	28	4
8	32	3	15
3	51	0	47
27	26	3	23
26	4	57	14
35	1	48	0
40	1	42	0
3	42	5	30
3	60	3	35
48	2	45	1
1	39	2	33
3	54	0	16
10	54	3	16
0	72	0	42
4	21	5	43
27	7	18	0
74	1	53	0
18	11	25	15
24	23	23	23
7	47	9	35
1	29	0	42
46	0	32	0
11	17	4	29
3	49	4	42
28	2	35	1
26	3	26	2
26	5	26	2
1	53	0	45
40	0	23	0
36	6	50	1
1	20	6	62
62	0	38	0
0	33	0	40
3	61	2	21
7	37	12	36
2	36	4	43
3	50	7	58
35	2	49	2
3	37	9	54
8	40	11	35
1	53	0	50
6	21	2	24
13	20	15	11
10	38	9	43
44	20	22	5
7	52	7	47
8	36	6	41
29	14	19	10
8	48	8	31
27	5	34	7
85	2	55	0
1	45	0	27
48	0	71	0
33	10	57	15
53	0	70	0
46	0	17	0
1	35	0	44
2	48	3	53
44	7	37	10
55	3	20	0
3	50	0	43
6	40	8	59
13	49	10	32
0	27	0	32
52	1	22	0
68	0	16	0
56	3	25	1
20	26	22	14
0	60	2	22
46	9	34	8
43	1	41	4
45	11	26	2
9	42	10	48
5	53	11	56
0	50	0	56
2	48	0	21
2	34	1	45
2	40	1	41
35	1	22	6
12	26	15	44
3	54	3	41
0	52	2	25
9	30	5	29
11	41	10	36
38	13	41	15
5	53	2	34
44	0	28	0
26	9	46	6
31	9	25	14
44	5	28	1
51	5	28	8
9	39	7	30
6	39	0	30
13	64	5	46
3	45	1	31
63	1	45	0
8	42	5	26
51	1	30	1
38	7	52	3
45	4	27	1
45	0	27	0
0	46	0	56
1	50	3	38
0	50	0	38
0	63	1	38
11	44	4	25
31	11	17	0
2	38	0	16
28	0	11	0
3	60	4	32
12	27	18	30
33	43	22	47
23	28	22	24
87	30	26	0
26	2	52	8
6	57	0	33
58	0	65	0
9	28	7	22
57	1	38	10
54	7	62	4
41	3	51	2
0	41	0	26
3	38	0	20
8	43	2	30
50	13	25	3
47	12	36	8
54	16	49	7
13	50	0	59
0	29	0	41
71	3	38	0
50	7	65	8
4	59	3	56
50	5	26	1
2	60	0	26
0	64	0	44
49	7	27	1
54	6	37	2
34	7	37	2
4	28	2	31
30	6	45	7
1	41	0	38
44	3	43	3
44	0	43	0
2	42	1	43
55	0	49	0
25	30	18	34
24	53	8	27
7	73	3	19
0	54	0	33
0	40	0	56
10	49	4	22
4	46	0	16
1	29	0	40
2	35	3	22
23	4	49	11
5	47	8	29
48	7	26	4
40	5	42	3
0	42	2	55
4	48	5	51
8	55	11	51
1	45	0	26
21	39	11	22
5	34	2	28
47	4	46	11
5	66	6	48
33	6	43	5
46	6	36	1
31	7	30	5
49	16	44	8
55	3	21	0
29	5	29	9
33	6	45	9
45	2	26	0
48	4	23	4
